"question_id","task","difficulty","method","verdict","expected","j1","parse_reason","ground_truth_methods"
"22","Distribution Compliance Test","hard","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","Standard Deviation","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","Kurtosis","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"22","Distribution Compliance Test","hard","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"23","Variance Test","hard","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Spearman Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kendall Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Shapiro-Wilk Test of Normality","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Mean","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Median","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Range","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Quartile","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Standard Deviation","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Kurtosis","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Mood Variance Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Levene Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"23","Variance Test","hard","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"24","Distribution Compliance Test","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Spearman Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Anderson-Darling Test","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Shapiro-Wilk Test of Normality","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Lilliefors Test","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kolmogorov-Smirnov Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Median","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Standard Deviation","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Kurtosis","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"24","Distribution Compliance Test","easy","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"25","Contingency Table Test","hard","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Chi-square Independence Test","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Fisher Exact Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Median","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Standard Deviation","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Skewness","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Kurtosis","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"25","Contingency Table Test","hard","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Fisher Exact Test']"
"26","Variance Test","hard","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Anderson-Darling Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Shapiro-Wilk Test of Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kolmogorov-Smirnov Test for Normality","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Lilliefors Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kolmogorov-Smirnov Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Median","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Standard Deviation","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Kurtosis","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Mood Variance Test","NOT_APPLICABLE","APPLICABLE","wrong","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Levene Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"26","Variance Test","hard","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Mood Variance Test', 'Levene Test']"
"27","Distribution Compliance Test","hard","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Spearman Correlation Coefficient","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Partial Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Anderson-Darling Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Shapiro-Wilk Test of Normality","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kolmogorov-Smirnov Test for Normality","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Lilliefors Test","APPLICABLE","APPLICABLE","correct","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kolmogorov-Smirnov Test","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kolmogorov-Smirnov Test for Uniform distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kolmogorov-Smirnov Test for Gamma distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kolmogorov-Smirnov Test for Exponential distribution","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Chi-square Independence Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Fisher Exact Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Mantel-Haenszel Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Mean","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Median","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Mode","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Range","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Quartile","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Standard Deviation","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Skewness","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Kurtosis","APPLICABLE","NOT_APPLICABLE","wrong","head:\bAPPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Mood Variance Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Levene Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","Bartlett Test","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"27","Distribution Compliance Test","hard","F-Test for Variance","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Anderson-Darling Test', 'Kolmogorov-Smirnov Test for Normality', 'Lilliefors Test']"
"28","Distribution Compliance Test","easy","Pearson Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"28","Distribution Compliance Test","easy","Spearman Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
"28","Distribution Compliance Test","easy","Kendall Correlation Coefficient","NOT_APPLICABLE","NOT_APPLICABLE","correct","head:\bNOT\s+APPLICABLE\b","['Kolmogorov-Smirnov Test']"
